property_type,sector,price,bedRoom,bathroom,agePossession,built_up_area,servant room,furnishing_type,luxury_category
0,sector 85,2.17,4.0,4.0,new,2600.0,1.0,0.0,0
0,sector 50,8.5,4.0,4.0,old,11111.0,1.0,0.0,0
0,sector 22,3.5,3.0,4.0,new,2000.0,1.0,1.0,1
0,sohna road,0.25,1.0,1.0,new,386.0,0.0,0.0,1
0,sector 70,1.64,3.0,5.0,new,1527.0,1.0,0.0,1
0,sector 43,6.0,4.0,4.0,under construction,2667.0,1.0,1.0,0
0,sector 72,3.2,4.0,4.0,old,2600.0,1.0,1.0,2
0,sector 107,0.9,2.0,2.0,new,1236.0,0.0,0.0,0
0,sector 88a,1.19,2.0,2.0,new,1387.0,0.0,1.0,2
0,sector 33,1.25,2.0,2.0,under construction,1539.0,0.0,0.0,0
0,sector 2,0.98,2.0,2.0,old,1281.0,0.0,0.0,1
1,sector 105,0.74,3.0,3.0,old,1000.0,0.0,0.0,0
0,sector 90,0.7,2.0,2.0,new,1350.0,0.0,0.0,1
0,sector 68,1.08,2.0,2.0,new,1130.0,0.0,1.0,1
1,sector 83,1.7,3.0,3.0,new,2160.0,1.0,0.0,0
0,sector 7,0.45,2.0,2.0,new,1000.0,0.0,0.0,0
0,manesar,1.5,4.0,5.0,new,2135.0,1.0,0.0,0
0,sector 37c,1.35,3.0,3.0,new,1820.0,0.0,0.0,1
0,sector 83,1.48,3.0,3.0,new,1549.0,1.0,0.0,1
1,sector 12,0.9,2.0,4.0,old,675.0,0.0,0.0,0
1,sector 57,6.21,6.0,6.0,old,2700.0,1.0,0.0,1
0,sector 56,2.09,4.0,4.0,new,2300.0,0.0,1.0,1
0,sector 69,1.66,3.0,3.0,new,1482.0,0.0,0.0,2
1,sector 33,9.55,6.0,7.0,new,4950.0,1.0,1.0,1
0,sector 72,3.1,4.0,5.0,old,3374.0,1.0,0.0,1
0,sohna road,0.67,2.0,2.0,new,1095.0,0.0,0.0,1
0,sohna road,0.78,2.0,2.0,new,1144.0,0.0,0.0,1
0,sector 36,0.24,1.0,1.0,new,458.0,0.0,0.0,1
0,sohna road,0.32,2.0,1.0,new,476.0,0.0,0.0,0
0,sector 63,3.25,3.0,3.0,new,2700.0,0.0,0.0,0
0,sector 89,1.25,3.0,3.0,under construction,1288.0,0.0,0.0,0
0,sector 107,1.15,2.0,2.0,new,1281.0,0.0,0.0,0
0,sector 2,1.26,2.0,2.0,old,1416.0,0.0,0.0,1
0,sector 67,0.95,1.0,1.0,new,826.0,0.0,0.0,0
0,sector 86,0.45,2.0,2.0,under construction,646.0,0.0,0.0,1
0,sector 85,1.25,2.0,2.0,new,1730.0,0.0,0.0,0
0,manesar,1.2,3.0,3.0,old,2944.0,1.0,0.0,0
0,sector 69,1.78,4.0,4.0,new,1819.0,0.0,1.0,2
0,sector 84,0.89,3.0,3.0,new,1833.0,0.0,0.0,1
0,sector 102,1.8,3.0,3.0,new,1531.0,0.0,0.0,1
1,sector 82,7.0,4.0,4.0,new,3900.0,1.0,2.0,1
0,sector 74,1.54,2.0,2.0,new,1200.0,0.0,0.0,1
0,sector 67a,2.0,3.0,3.0,new,1584.0,0.0,0.0,0
0,sector 102,1.39,3.0,3.0,new,1493.0,1.0,1.0,0
0,sector 50,2.75,3.0,3.0,old,2400.0,1.0,0.0,1
1,sector 109,6.0,4.0,5.0,old,6228.0,0.0,0.0,1
0,sector 106,2.1,4.0,6.0,new,2131.0,1.0,0.0,1
0,sector 107,1.2,3.0,3.0,new,1750.0,0.0,1.0,0
0,sector 106,1.35,4.0,4.0,new,2100.0,1.0,1.0,2
1,sector 43,2.15,1.0,1.0,old,1650.0,0.0,0.0,0
0,sector 56,2.1,3.0,4.0,old,2200.0,0.0,1.0,2
1,sector 4,0.65,2.0,1.0,old,500.0,0.0,0.0,0
0,sector 107,1.3,3.0,3.0,new,1554.0,0.0,1.0,2
0,sector 33,0.4,2.0,2.0,new,724.0,0.0,2.0,0
0,sector 37d,1.1,3.0,3.0,under construction,1439.0,0.0,0.0,0
0,sector 56,0.55,1.0,2.0,old,678.0,0.0,0.0,1
0,sector 36a,2.2,2.0,2.0,new,1338.0,0.0,0.0,0
0,sector 90,1.95,4.0,4.0,new,2456.0,1.0,0.0,2
0,sector 54,11.0,4.0,5.0,new,3444.0,1.0,0.0,0
0,sector 88a,1.75,3.0,3.0,new,1306.0,0.0,0.0,1
0,sector 106,1.15,3.0,3.0,new,1650.0,1.0,1.0,2
1,sector 65,12.5,4.0,4.0,new,3600.0,1.0,0.0,1
0,sector 90,1.26,3.0,3.0,new,1650.0,0.0,0.0,0
0,sector 99,1.6,3.0,4.0,new,2400.0,0.0,0.0,1
1,sector 21,0.45,3.0,2.0,old,594.0,0.0,0.0,0
1,sector 4,2.35,4.0,4.0,old,1440.0,0.0,0.0,0
0,manesar,0.75,3.0,3.0,old,1914.0,1.0,0.0,0
1,sector 7,0.66,3.0,1.0,new,550.0,0.0,0.0,0
0,sohna road,0.9,2.0,2.0,old,1100.0,0.0,1.0,2
1,sector 25,9.5,9.0,9.0,old,2844.0,0.0,0.0,1
0,sector 108,0.95,3.0,3.0,new,1649.0,0.0,0.0,1
0,sector 1,0.85,3.0,3.0,old,1946.0,1.0,0.0,0
0,sector 83,1.05,3.0,3.0,old,1468.0,0.0,1.0,1
0,sector 37d,1.5,3.0,3.0,new,1686.0,0.0,0.0,0
0,sector 111,3.7,4.0,5.0,new,2650.0,1.0,1.0,2
0,sector 90,1.25,3.0,3.0,new,1650.0,0.0,1.0,0
0,sector 84,1.2,2.0,2.0,new,1457.0,0.0,1.0,1
0,sector 9a,1.5,4.0,3.0,new,1833.0,0.0,1.0,0
0,sector 65,2.8,4.0,4.0,new,2194.0,1.0,1.0,1
0,sector 92,0.92,4.0,5.0,old,1895.0,0.0,1.0,1
1,sector 70a,6.5,4.0,4.0,new,2332.0,1.0,1.0,2
0,sector 68,1.7,4.0,4.0,new,1809.0,0.0,0.0,1
0,sector 107,1.39,3.0,4.0,new,2057.0,1.0,1.0,2
0,sohna road,0.26,2.0,2.0,new,640.0,0.0,0.0,0
0,sector 82,0.78,2.0,2.0,new,1175.0,0.0,1.0,1
0,sector 79,1.3,3.0,3.0,new,1176.0,0.0,1.0,1
0,sector 110,3.6,4.0,5.0,new,3077.0,1.0,0.0,2
0,sector 85,2.1,4.0,4.0,new,2600.0,0.0,0.0,0
0,sector 102,2.0,3.0,4.0,new,1900.0,1.0,1.0,2
1,sector 7,0.45,3.0,2.0,old,1000.0,0.0,0.0,0
0,gwal pahari,0.95,3.0,3.0,old,1778.0,0.0,0.0,0
0,sector 68,1.1,2.0,2.0,new,1244.0,0.0,0.0,1
1,sector 6,0.75,2.0,4.0,old,713.0,0.0,0.0,1
0,sector 3 phase 3 extension,0.22,2.0,2.0,new,570.0,0.0,2.0,0
0,sector 56,1.37,3.0,3.0,old,1450.0,0.0,0.0,2
0,sector 41,3.4,4.0,4.0,old,2900.0,0.0,0.0,0
0,sector 95,0.8,2.0,2.0,new,713.0,0.0,0.0,1
0,manesar,1.2,3.0,4.0,new,1670.0,1.0,0.0,0
0,sector 106,1.05,3.0,4.0,new,1345.0,1.0,0.0,2
1,sector 70a,1.18,3.0,3.0,new,1611.0,0.0,1.0,2
0,sector 7,0.8,3.0,2.0,new,1100.0,0.0,1.0,1
0,sector 95,0.32,2.0,2.0,new,563.0,0.0,2.0,0
1,sector 26,5.5,4.0,4.0,old,1800.0,0.0,0.0,0
1,sector 57,3.49,4.0,4.0,old,1728.0,1.0,1.0,0
1,sector 48,3.35,6.0,5.0,old,6000.0,0.0,0.0,1
0,sector 92,0.71,3.0,3.0,new,1473.0,0.0,0.0,1
0,manesar,0.9,3.0,3.0,old,1900.0,1.0,2.0,0
0,sector 81,2.29,3.0,4.0,new,2315.0,1.0,2.0,2
0,sector 69,1.68,4.0,4.0,new,1819.0,0.0,0.0,1
0,sector 50,2.6,3.0,4.0,new,2700.0,1.0,1.0,2
0,sector 85,2.0,3.0,4.0,new,2026.0,1.0,0.0,2
0,sector 85,1.35,2.0,2.0,under construction,102.0,0.0,0.0,0
0,sector 106,1.34,4.0,5.0,new,1535.0,1.0,0.0,0
0,sector 61,2.04,3.0,3.0,old,1595.0,1.0,1.0,2
0,sector 62,4.0,3.0,3.0,new,2343.0,1.0,1.0,0
0,sector 109,1.8,3.0,3.0,old,1910.0,1.0,0.0,1
1,sector 7,1.2,2.0,4.0,old,1072.0,0.0,0.0,0
0,sector 102,2.65,4.0,5.0,old,2311.0,1.0,0.0,1
0,sohna road,0.2,2.0,2.0,new,743.0,0.0,0.0,0
0,sector 71,1.35,4.0,4.0,old,2127.0,1.0,0.0,0
0,sohna road,0.96,2.0,2.0,new,1131.0,0.0,0.0,2
0,sector 81,0.5,2.0,2.0,new,700.0,0.0,0.0,1
0,sector 37c,1.43,3.0,3.0,new,1845.0,1.0,0.0,0
0,sohna road,0.3,2.0,2.0,new,711.0,0.0,0.0,0
1,sector 91,2.5,4.0,4.0,old,3400.0,1.0,1.0,1
0,sector 56,1.45,3.0,3.0,old,1719.0,0.0,1.0,1
0,sector 92,0.79,3.0,2.0,new,1175.0,0.0,0.0,0
0,sector 107,0.5,2.0,2.0,new,622.0,0.0,0.0,0
0,sector 43,8.44,4.0,5.0,old,5000.0,1.0,2.0,1
0,sector 84,0.49,2.0,2.0,new,1018.0,0.0,0.0,1
0,sohna road,0.4,2.0,2.0,new,615.0,0.0,0.0,0
1,sector 4,0.65,1.0,1.0,old,70.0,0.0,0.0,0
0,sector 85,1.78,3.0,4.0,new,2179.0,0.0,0.0,1
0,sector 56,1.65,3.0,3.0,old,2131.0,0.0,1.0,1
1,sector 109,6.44,4.0,5.0,new,2430.0,1.0,0.0,1
0,sector 70,1.55,3.0,5.0,new,1527.0,1.0,0.0,2
0,sector 108,2.9,3.0,4.0,new,2003.0,0.0,0.0,1
0,sector 37d,0.45,2.0,3.0,under construction,656.0,0.0,0.0,0
1,sector 5,0.96,2.0,4.0,old,945.0,0.0,1.0,0
0,sector 22,2.55,3.0,3.0,new,1860.0,0.0,2.0,0
0,sector 2,1.55,3.0,4.0,old,1738.0,1.0,0.0,1
0,sector 92,1.1,4.0,3.0,new,1778.0,0.0,0.0,0
0,sector 69,1.65,3.0,3.0,new,1578.0,0.0,1.0,1
1,sector 49,3.75,2.0,6.0,old,1467.0,0.0,1.0,0
0,sector 86,1.27,3.0,4.0,new,1800.0,1.0,0.0,1
0,sector 66,3.2,3.0,3.0,new,1800.0,1.0,0.0,1
0,sector 85,2.15,4.0,5.0,new,2545.0,1.0,0.0,2
0,sector 99a,0.27,2.0,2.0,new,538.0,0.0,0.0,0
1,sector 70a,6.0,5.0,4.0,new,2700.0,0.0,0.0,0
0,sector 92,0.6,3.0,2.0,old,1333.0,0.0,1.0,0
0,sector 70,1.25,3.0,3.0,under construction,1688.0,0.0,0.0,1
0,sector 74,1.6,2.0,2.0,new,1508.0,0.0,1.0,2
0,sector 106,1.82,3.0,2.0,new,1359.0,0.0,0.0,0
0,sohna road,0.65,2.0,1.0,new,913.0,0.0,0.0,1
0,sector 108,2.45,3.0,3.0,new,1460.0,0.0,0.0,0
0,sector 99,2.45,3.0,4.0,new,2516.0,1.0,1.0,2
0,sector 102,0.97,2.0,2.0,new,828.0,0.0,0.0,1
0,sohna road,0.68,2.0,2.0,new,916.0,0.0,0.0,1
0,sohna road,0.58,2.0,2.0,new,822.0,0.0,0.0,1
0,sector 85,1.12,2.0,2.0,new,1485.0,0.0,0.0,0
0,sector 65,1.99,2.0,2.0,under construction,1140.0,0.0,0.0,0
0,sector 79,1.69,3.0,3.0,new,1795.0,0.0,0.0,1
0,sector 86,1.3,2.0,2.0,new,1339.0,0.0,0.0,0
0,sector 83,0.65,2.0,2.0,new,950.0,0.0,1.0,2
0,sector 79,1.28,3.0,3.0,new,1265.0,0.0,1.0,1
0,sector 69,0.9,3.0,2.0,new,1473.0,0.0,0.0,1
0,sector 106,1.32,4.0,5.0,new,1535.0,1.0,0.0,0
0,sector 78,0.62,2.0,2.0,old,1115.0,0.0,0.0,1
1,sector 24,1.44,4.0,2.0,old,540.0,0.0,0.0,0
0,sector 106,1.25,3.0,4.0,new,1186.0,1.0,0.0,2
1,sector 12,0.7,4.0,4.0,old,1700.0,0.0,0.0,0
0,sector 89,1.2,3.0,3.0,new,1423.0,0.0,0.0,0
1,sector 24,5.25,4.0,4.0,new,1350.0,1.0,1.0,1
0,sohna road,0.35,2.0,2.0,new,694.0,0.0,0.0,1
0,sector 3,0.26,2.0,1.0,new,611.0,0.0,0.0,0
1,sector 7,0.69,1.0,1.0,old,758.0,0.0,0.0,0
0,sector 85,1.5,4.0,5.0,new,2017.0,1.0,1.0,0
0,sector 66,3.5,3.0,4.0,new,2150.0,1.0,0.0,1
0,sector 37d,1.35,3.0,3.0,under construction,1600.0,0.0,0.0,1
1,manesar,2.0,3.0,1.0,old,1337.4,0.0,0.0,0
0,sector 81,0.31,1.0,1.0,new,366.0,0.0,2.0,1
0,sector 109,1.26,3.0,2.0,new,1701.0,0.0,0.0,1
0,sector 82a,0.75,2.0,2.0,new,1000.0,0.0,0.0,0
1,sector 33,11.75,5.0,7.0,new,5056.0,1.0,0.0,1
0,sector 61,2.17,3.0,3.0,under construction,1721.0,0.0,0.0,0
0,sector 104,0.85,2.0,2.0,new,1611.0,0.0,0.0,1
0,sector 81,0.8,2.0,2.0,under construction,607.0,0.0,0.0,0
0,sector 61,2.0,3.0,3.0,old,1538.0,0.0,1.0,1
0,gwal pahari,0.56,2.0,2.0,old,1028.0,0.0,1.0,0
0,sector 2,1.55,3.0,4.0,old,1738.0,1.0,0.0,1
0,sector 33,2.3,4.0,4.0,new,2000.0,1.0,0.0,0
0,sector 89,0.5,2.0,2.0,new,672.0,0.0,2.0,1
0,sector 103,1.9,3.0,4.0,new,3716.0,1.0,1.0,0
1,sector 67,8.0,6.0,7.0,old,3600.0,1.0,1.0,2
0,sector 53,6.5,4.0,5.0,new,3000.0,1.0,1.0,2
0,sector 89,1.3,3.0,3.0,new,1179.0,0.0,0.0,0
0,sector 69,1.28,3.0,3.0,new,1428.0,0.0,1.0,0
0,sector 99a,1.38,4.0,5.0,new,2150.0,1.0,0.0,0
0,sector 82,1.39,3.0,3.0,new,1955.0,1.0,1.0,1
0,sector 95,0.3,2.0,2.0,new,950.0,0.0,0.0,0
0,sector 37c,1.2,3.0,4.0,new,1635.0,0.0,0.0,1
1,sector 21,1.6,5.0,5.0,new,120.0,0.0,0.0,0
0,sohna road,0.45,2.0,2.0,new,590.0,0.0,0.0,0
0,sector 92,0.8,3.0,2.0,new,1473.0,0.0,0.0,0
1,sector 63a,8.5,6.0,6.0,under construction,3132.0,0.0,0.0,0
0,sector 85,1.18,2.0,2.0,new,1630.0,0.0,0.0,0
0,sector 84,0.79,3.0,3.0,new,1561.0,0.0,0.0,0
1,sector 4,1.1,4.0,4.0,old,1800.0,0.0,0.0,0
0,sector 92,1.0,4.0,3.0,new,2167.0,0.0,0.0,0
0,sector 90,1.2,3.0,3.0,new,1572.0,0.0,0.0,1
0,sector 79,0.78,2.0,2.0,new,1172.0,0.0,0.0,0
1,sector 38,8.0,10.0,10.0,old,3123.0,0.0,0.0,0
1,sector 52,5.5,9.0,9.0,old,2700.0,1.0,1.0,0
1,sector 17,9.5,8.0,8.0,new,4050.0,0.0,1.0,0
1,sector 28,12.0,4.0,5.0,new,2844.0,1.0,1.0,1
0,sector 67,2.78,3.0,3.0,new,2047.0,0.0,1.0,2
0,gwal pahari,0.38,1.0,1.0,old,565.0,0.0,0.0,0
0,sector 69,1.75,4.0,4.0,new,1783.0,0.0,0.0,1
0,sohna road,0.32,2.0,2.0,new,1000.0,0.0,0.0,0
0,sector 37c,1.27,3.0,3.0,new,1595.0,0.0,0.0,0
1,sector 43,13.0,3.0,3.0,new,2700.0,0.0,1.0,0
0,sector 82,3.0,4.0,6.0,new,4425.0,1.0,1.0,1
0,sector 60,2.15,2.0,3.0,new,1250.0,1.0,1.0,0
1,sector 37d,2.5,5.0,5.0,new,1900.0,0.0,0.0,0
0,sector 62,8.35,4.0,6.0,new,3872.0,1.0,0.0,2
0,sector 83,0.4,1.0,1.0,new,520.0,0.0,2.0,1
0,sector 33,1.55,3.0,4.0,new,1421.0,1.0,0.0,0
0,sector 82,0.85,2.0,2.0,new,1176.0,0.0,1.0,0
0,sector 113,1.93,3.0,3.0,under construction,1429.0,0.0,0.0,1
1,sector 49,3.75,2.0,6.0,old,1467.0,0.0,0.0,0
1,sector 67,5.46,4.0,5.0,new,2259.0,0.0,1.0,1
0,sector 103,1.25,3.0,3.0,new,1464.0,0.0,0.0,1
0,sector 82a,1.25,3.0,2.0,new,1667.0,0.0,1.0,1
0,sector 69,1.31,3.0,3.0,new,1392.0,0.0,1.0,2
0,sector 79,1.34,2.0,2.0,new,1423.0,0.0,0.0,2
0,sector 63a,2.0,3.0,3.0,under construction,1540.0,0.0,0.0,0
0,sector 83,1.35,3.0,3.0,new,1387.0,1.0,0.0,0
0,sector 108,2.1,2.0,2.0,under construction,1250.0,0.0,0.0,1
0,sector 68,1.8,3.0,3.0,new,1845.0,0.0,1.0,1
0,sector 77,0.71,2.0,2.0,new,1057.0,0.0,0.0,1
0,sector 92,1.25,4.0,3.0,under construction,2040.0,0.0,0.0,0
0,sector 37c,1.26,3.0,3.0,new,1400.0,0.0,0.0,0
0,sector 85,1.3,2.0,2.0,under construction,1130.0,0.0,0.0,1
1,sector 43,6.5,5.0,4.0,old,1836.0,1.0,1.0,1
0,sector 90,1.15,3.0,3.0,new,1747.0,1.0,0.0,1
0,sector 102,2.04,3.0,3.0,new,1644.0,0.0,0.0,1
1,sector 7,0.45,3.0,2.0,old,900.0,0.0,0.0,0
0,sector 108,3.95,3.0,5.0,new,2343.0,1.0,0.0,1
1,sector 4,1.25,2.0,3.0,old,160.0,0.0,0.0,0
1,sector 12,2.0,5.0,5.0,old,1350.0,0.0,0.0,0
0,sector 22,2.4,2.0,2.0,new,1200.0,0.0,2.0,1
0,sector 106,3.9,3.0,3.0,new,2450.0,0.0,0.0,1
0,sector 89,0.97,2.0,2.0,new,1371.0,0.0,0.0,0
0,sector 72,3.3,3.0,3.0,new,2000.0,1.0,1.0,2
1,sector 48,8.5,4.0,4.0,new,3240.0,0.0,0.0,0
0,sector 28,2.3,3.0,3.0,old,1777.0,1.0,0.0,1
0,sector 52,1.5,4.0,4.0,old,1484.0,0.0,0.0,1
1,sector 26,19.0,6.0,6.0,new,4518.0,1.0,1.0,1
1,sector 12,2.9,7.0,7.0,old,2700.0,0.0,0.0,0
0,sector 81,2.28,3.0,3.0,new,1750.0,1.0,2.0,0
0,gwal pahari,7.5,4.0,4.0,new,4842.0,1.0,1.0,0
0,sector 58,2.2,2.0,2.0,new,1432.0,0.0,1.0,1
0,sector 70a,1.9,4.0,3.0,new,2111.0,0.0,0.0,1
0,sector 71,0.9,1.0,1.0,new,683.0,0.0,0.0,1
1,sector 70a,0.9,2.0,2.0,new,1319.0,1.0,0.0,2
0,sector 110,3.79,5.0,5.0,new,3466.0,1.0,0.0,1
0,sector 85,1.98,3.0,4.0,new,2300.0,0.0,0.0,0
1,sector 21,0.6,3.0,3.0,old,972.0,0.0,0.0,0
0,sector 69,0.9,3.0,2.0,new,1326.0,0.0,1.0,1
0,sector 33,1.55,3.0,2.0,new,1730.0,0.0,0.0,0
0,sector 109,2.22,3.0,4.0,new,1860.0,1.0,0.0,0
0,sector 69,1.75,3.0,4.0,new,2056.0,0.0,1.0,2
0,sector 81,1.15,3.0,2.0,new,1352.0,0.0,0.0,1
1,sector 70a,4.6,4.0,4.0,old,2610.0,1.0,0.0,1
0,sector 86,0.78,2.0,2.0,new,1231.0,0.0,0.0,1
0,sector 95,0.41,2.0,2.0,new,670.0,0.0,1.0,1
0,sector 54,6.75,4.0,4.0,old,2076.0,1.0,2.0,1
0,sector 99a,1.45,3.0,5.0,new,1807.0,1.0,1.0,0
0,sector 89,1.3,3.0,3.0,new,2122.0,1.0,0.0,0
1,sector 9,0.22,2.0,2.0,old,37.0,0.0,0.0,0
0,sector 90,1.3,4.0,5.0,new,2134.0,1.0,0.0,1
1,sector 82,7.5,5.0,5.0,new,3240.0,1.0,1.0,1
0,sector 48,5.15,3.0,3.0,old,2364.0,1.0,2.0,1
0,sector 112,2.6,2.0,2.0,new,2441.0,0.0,0.0,2
0,sector 82a,0.62,1.0,1.0,new,650.0,0.0,0.0,0
0,sector 23,0.55,2.0,2.0,old,995.0,0.0,1.0,0
0,sector 48,2.75,3.0,4.0,old,2574.0,0.0,0.0,0
1,sector 11,0.24,2.0,2.0,new,450.0,0.0,0.0,0
1,sector 14,5.5,5.0,4.0,old,3240.0,0.0,0.0,0
0,sector 91,1.8,4.0,3.0,new,2578.0,0.0,2.0,0
1,sector 3,0.55,1.0,1.0,old,750.0,0.0,0.0,0
1,sector 4,0.61,2.0,2.0,old,61.0,0.0,0.0,0
0,sector 81,0.88,2.0,2.0,new,1223.0,0.0,1.0,1
0,sector 110,1.4,3.0,3.0,new,1550.0,0.0,1.0,1
0,sector 76,1.9,3.0,3.0,under construction,1513.0,0.0,0.0,1
0,sector 102,1.35,3.0,3.0,new,1315.0,1.0,0.0,1
0,sohna road,0.35,2.0,2.0,new,556.0,0.0,0.0,0
0,sector 58,3.83,3.0,4.0,new,2000.0,1.0,1.0,2
0,sector 37c,0.78,2.0,2.0,old,1068.1,0.0,1.0,1
0,sector 52,2.0,4.0,3.0,old,2091.0,1.0,2.0,1
0,sector 61,1.9,3.0,3.0,new,1137.0,0.0,0.0,0
0,sector 109,1.6,4.0,1.0,new,3008.0,0.0,0.0,0
0,sector 113,2.48,3.0,3.0,new,1980.0,1.0,0.0,1
0,sector 104,2.55,4.0,4.0,new,2509.0,1.0,0.0,2
0,sector 70a,2.52,3.0,4.0,new,2127.0,1.0,0.0,2
0,sector 12,1.15,3.0,4.0,old,2000.0,1.0,1.0,0
0,sector 82a,1.8,3.0,3.0,new,1545.0,1.0,2.0,2
0,sector 83,1.8,3.0,3.0,new,1549.0,1.0,1.0,1
1,sector 25,7.5,9.0,9.0,new,2300.5,1.0,1.0,2
0,sector 78,1.05,3.0,3.0,old,1853.0,0.0,0.0,0
0,sector 90,0.47,2.0,2.0,new,767.0,0.0,0.0,0
1,sector 109,5.7,4.0,4.0,new,5400.0,1.0,0.0,1
0,sector 104,0.85,2.0,2.0,new,1269.0,0.0,0.0,1
0,sector 65,2.5,3.0,3.0,under construction,1654.0,0.0,0.0,0
0,dwarka expressway,2.0,3.0,3.0,new,1357.0,0.0,0.0,0
0,sector 82a,2.7,4.0,4.0,old,2576.0,1.0,0.0,0
0,sector 53,5.0,3.0,4.0,old,3222.0,1.0,1.0,0
0,sector 95,2.0,3.0,4.0,new,1964.0,1.0,0.0,0
0,sector 65,2.01,2.0,2.0,new,1482.0,0.0,0.0,0
1,sector 14,6.5,5.0,5.0,old,2500.0,0.0,0.0,0
0,sector 14,2.2,3.0,4.0,old,1956.0,0.0,0.0,0
0,sector 51,0.71,2.0,2.0,new,1007.0,0.0,0.0,0
1,sector 28,2.1,2.0,8.0,old,900.0,0.0,1.0,0
0,sector 85,1.4,2.0,2.0,new,1400.0,0.0,0.0,0
1,sector 104,0.6,4.0,3.0,old,1170.0,0.0,0.0,0
1,sector 8,0.32,2.0,3.0,new,450.0,0.0,0.0,0
0,sector 83,1.08,3.0,3.0,new,1537.0,0.0,0.0,1
1,sector 43,1.9,3.0,3.0,old,60.0,0.0,2.0,0
0,sector 109,1.75,3.0,4.0,new,1797.0,1.0,0.0,2
1,sector 25,7.3,9.0,9.0,new,5800.0,1.0,1.0,1
1,sector 48,8.5,4.0,4.0,old,3240.0,1.0,0.0,1
0,sector 108,2.33,3.0,3.0,new,1711.0,0.0,1.0,2
0,sector 99a,0.31,2.0,2.0,new,583.0,0.0,0.0,1
0,sector 68,1.9,3.0,3.0,under construction,2288.0,1.0,0.0,0
1,sector 86,2.47,4.0,4.0,old,2800.0,1.0,1.0,1
0,sector 90,0.65,2.0,2.0,new,1050.0,0.0,0.0,1
0,sector 108,1.0,2.0,2.0,new,2060.0,0.0,0.0,0
0,sector 2,0.95,2.0,2.0,new,1100.0,0.0,0.0,1
1,sector 14,5.51,3.0,3.0,old,3249.0,0.0,0.0,0
0,sector 104,2.62,4.0,4.0,new,2851.0,1.0,0.0,2
1,sector 4,2.3,4.0,4.0,old,160.0,0.0,1.0,0
0,sector 102,0.97,2.0,2.0,new,747.0,0.0,0.0,1
1,sector 26,4.5,3.0,3.0,old,1350.0,1.0,0.0,1
1,sector 38,3.5,3.0,2.0,old,1722.0,0.0,0.0,0
0,sector 90,1.2,3.0,3.0,old,2144.0,1.0,0.0,1
0,sector 85,1.17,2.0,2.0,new,1660.0,0.0,0.0,0
0,sector 48,2.5,4.0,5.0,old,2167.0,0.0,1.0,0
0,sector 85,1.05,2.0,2.0,new,1512.0,0.0,0.0,1
0,sector 67a,1.8,3.0,3.0,new,1551.0,0.0,1.0,2
1,sector 54,3.75,4.0,4.0,old,1440.0,1.0,1.0,0
0,sector 104,1.75,3.0,3.0,under construction,1529.0,0.0,0.0,0
0,sector 37c,0.86,3.0,3.0,new,1593.0,0.0,0.0,0
1,sector 4,0.4,1.0,1.0,old,432.0,0.0,0.0,0
0,sector 69,1.19,2.0,3.0,new,1500.0,0.0,0.0,2
0,sector 88a,1.5,3.0,3.0,new,1674.0,0.0,0.0,0
0,sector 67,3.4,3.0,4.0,new,2134.0,1.0,1.0,2
0,sector 85,1.45,3.0,4.0,new,1616.0,1.0,0.0,0
0,sector 1,2.01,4.0,4.0,old,1956.0,0.0,2.0,0
0,sector 61,1.7,2.0,2.0,under construction,1244.0,0.0,0.0,1
0,sector 92,0.85,3.0,2.0,new,1261.0,0.0,0.0,0
1,sector 50,15.0,4.0,4.0,old,4500.0,1.0,0.0,2
1,sector 24,4.5,2.0,8.0,new,1350.0,1.0,1.0,1
1,sector 109,6.15,5.0,5.0,new,2250.0,1.0,1.0,1
0,sohna road,0.4,2.0,2.0,new,582.0,0.0,1.0,0
0,sector 33,1.1,2.0,2.0,under construction,1533.0,0.0,0.0,1
1,sector 67,8.0,6.0,7.0,old,3600.0,1.0,1.0,0
0,sector 70a,1.65,2.0,2.0,new,1142.0,0.0,0.0,1
0,sector 48,4.25,4.0,5.0,old,4120.0,0.0,1.0,1
0,new,0.38,2.0,2.0,under construction,767.0,0.0,0.0,0
0,sector 74,1.48,2.0,2.0,new,1300.0,0.0,0.0,2
1,sector 39,5.15,5.0,5.0,new,3660.0,0.0,0.0,0
1,sector 43,7.85,9.0,9.0,new,2700.0,1.0,2.0,0
0,sohna road,0.32,2.0,2.0,new,577.0,0.0,0.0,0
0,sector 65,4.95,3.0,3.0,new,2816.0,1.0,1.0,1
0,sector 70,1.15,2.0,2.0,new,1222.0,0.0,0.0,0
0,sector 69,1.36,3.0,3.0,new,1392.0,0.0,0.0,1
1,sector 46,2.25,4.0,3.0,new,90.0,0.0,1.0,0
0,sector 43,2.5,4.0,4.0,old,2722.0,1.0,0.0,0
1,sector 10a,1.7,2.0,1.0,old,900.0,0.0,0.0,0
1,sector 66,19.0,5.0,6.0,new,6667.0,1.0,1.0,1
0,sector 69,1.55,3.0,3.0,new,1455.0,0.0,1.0,1
1,sector 57,4.6,6.0,6.0,old,2700.0,1.0,2.0,1
0,sector 41,2.75,3.0,3.0,old,1640.0,0.0,2.0,1
1,sector 17,0.29,2.0,1.0,old,891.0,0.0,0.0,0
1,sector 3,0.37,1.0,1.0,new,480.0,0.0,0.0,0
0,sector 70,1.15,2.0,2.0,new,1500.0,0.0,0.0,1
